AUTL,Autolus Therapeutics plc,$1.05B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ADP,"Automatic Data Processing, Inc.",$71.14B,n/a,Technology,EDP Services
AUTO,"AutoWeb, Inc.",$43.76M,n/a,Technology,"Computer Software: Programming, Data Processing"
AVDL,Avadel Pharmaceuticals plc,$47.75M,n/a,Health Care,Major Pharmaceuticals
AVCO,Avalon GloboCare Corp.,$350.65M,n/a,Consumer Services,Professional Services
AVDR,"Avedro, Inc",$205.63M,2019,Health Care,Major Pharmaceuticals
ATXI,"Avenue Therapeutics, Inc.",$75.91M,2017,Health Care,Major Pharmaceuticals
AVEO,"AVEO Pharmaceuticals, Inc.",$141.78M,2010,Health Care,Major Pharmaceuticals
AVNW,"Aviat Networks, Inc.",$77.47M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
CDMO,"Avid Bioservices, Inc.",$240.56M,n/a,Health Care,Major Pharmaceuticals
CDMOP,"Avid Bioservices, Inc.",$17.96M,n/a,Health Care,Major Pharmaceuticals
AVID,"Avid Technology, Inc.",$356.17M,1993,Technology,Computer Software: Prepackaged Software
AVGR,"Avinger, Inc.",$34.12M,2015,Health Care,Medical/Dental Instruments
CAR,"Avis Budget Group, Inc.",$2.74B,n/a,Consumer Services,Rental/Leasing Companies
AVT,"Avnet, Inc.",$5.08B,n/a,Consumer Non-Durables,Electronic Components
AVRO,"AVROBIO, Inc.",$520.72M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AWRE,"Aware, Inc.",$73.34M,1996,Technology,Computer Software: Prepackaged Software
ACLS,"Axcelis Technologies, Inc.",$704.13M,2000,Technology,Industrial Machinery/Components
AXGN,"AxoGen, Inc.",$829.92M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AAXN,"Axon Enterprise, Inc.",$3.66B,n/a,Capital Goods,Ordnance And Accessories
AXNX,"Axonics Modulation Technologies, Inc.",$579.09M,2018,Health Care,Medical/Dental Instruments
AXGT,Axovant Gene Therapies Ltd.,$168M,n/a,Health Care,Major Pharmaceuticals
AXSM,"Axsome Therapeutics, Inc.",$447.95M,2015,Health Care,Major Pharmaceuticals
AXTI,AXT Inc,$191.12M,1998,Technology,Semiconductors
AYTU,"Aytu BioScience, Inc.",$24.91M,n/a,Health Care,Major Pharmaceuticals
AZRX,"AzurRx BioPharma, Inc.",$50.33M,2016,Health Care,Major Pharmaceuticals
BCOM,B Communications Ltd.,$73.8M,n/a,Consumer Services,Telecommunications Equipment
RILY,"B. Riley Financial, Inc.",$452.72M,n/a,Miscellaneous,Business Services
RILYG,"B. Riley Financial, Inc.",n/a,n/a,Miscellaneous,Business Services
RILYH,"B. Riley Financial, Inc.",n/a,n/a,Miscellaneous,Business Services
RILYI,"B. Riley Financial, Inc.",n/a,n/a,Miscellaneous,Business Services
RILYL,"B. Riley Financial, Inc.",n/a,n/a,Miscellaneous,Business Services
RILYZ,"B. Riley Financial, Inc.",n/a,n/a,Miscellaneous,Business Services
BOSC,B.O.S. Better Online Solutions,$10.45M,n/a,Technology,Computer Communications Equipment
BIDU,"Baidu, Inc.",$60.47B,2005,Technology,"Computer Software: Programming, Data Processing"
BCPC,Balchem Corporation,$3.16B,n/a,Basic Industries,Major Chemicals
BLDP,"Ballard Power Systems, Inc.",$793.16M,n/a,Energy,Industrial Machinery/Components
BANF,BancFirst Corporation,$1.81B,1993,Finance,Major Banks
BANFP,BancFirst Corporation,$27.05M,n/a,Finance,Major Banks
BCTF,"Bancorp 34, Inc.",$51.58M,n/a,Finance,Savings Institutions
BAND,Bandwidth Inc.,$1.42B,2017,Technology,Computer Software: Prepackaged Software
BFC,Bank First National Corporation,$397.38M,n/a,Finance,Major Banks
BOCH,Bank of Commerce Holdings (CA),$199.21M,n/a,Finance,Major Banks
BMRC,Bank of Marin Bancorp,$589.96M,n/a,Finance,Major Banks
BMLP,Bank Of Montreal,$47.85M,n/a,Finance,Commercial Banks
BKSC,Bank of South Carolina Corp.,$101.55M,n/a,Finance,Major Banks
BOTJ,"Bank of the James Financial Group, Inc.",$62.24M,n/a,Finance,Major Banks
OZK,Bank OZK,$3.97B,n/a,Finance,Major Banks
BSVN,Bank7 Corp.,$180.32M,2018,Finance,Major Banks
BFIN,BankFinancial Corporation,$248.51M,n/a,Finance,Savings Institutions
BFL,BankFlorida,n/a,n/a,n/a,n/a
BWFG,"Bankwell Financial Group, Inc.",$233.45M,2014,Finance,Major Banks
BANR,Banner Corporation,$1.99B,n/a,Finance,Major Banks
BZUN,Baozun Inc.,$2.4B,2015,Consumer Services,Catalog/Specialty Distribution
DFVL,Barclays PLC,$4.3M,n/a,Finance,Commercial Banks
DFVS,Barclays PLC,$3.49M,n/a,Finance,Commercial Banks
DLBS,Barclays PLC,$12.22M,n/a,Finance,Commercial Banks
DTUL,Barclays PLC,$4.56M,n/a,Finance,Commercial Banks
DTUS,Barclays PLC,$4.78M,n/a,Finance,Commercial Banks
DTYL,Barclays PLC,$5.1M,n/a,Finance,Commercial Banks
DTYS,Barclays PLC,$44.18M,n/a,Finance,Commercial Banks
FLAT,Barclays PLC,$4.42M,n/a,Finance,Commercial Banks
STPP,Barclays PLC,$4.13M,n/a,Finance,Commercial Banks
TAPR,Barclays PLC,$13.34M,n/a,Finance,Commercial Banks
BBSI,"Barrett Business Services, Inc.",$566.38M,1993,Technology,Professional Services
GOLD,Barrick Gold Corporation,$23.51B,n/a,Basic Industries,Precious Metals
BSET,"Bassett Furniture Industries, Incorporated",$188.72M,n/a,Consumer Durables,Home Furnishings
ZTEST,BATS BZX Exchange,n/a,n/a,n/a,n/a
BCML,BayCom Corp,$239.61M,2018,Finance,Major Banks
BCBP,"BCB Bancorp, Inc. (NJ)",$215.64M,2005,Finance,Savings Institutions
BECN,"Beacon Roofing Supply, Inc.",$2.53B,2004,Consumer Services,RETAIL: Building Materials
BBGI,"Beasley Broadcast Group, Inc.",$103.67M,2000,Consumer Services,Broadcasting
BBBY,Bed Bath & Beyond Inc.,$2.47B,1992,Consumer Services,Home Furnishings
BGNE,"BeiGene, Ltd.",$7.77B,2016,Health Care,Major Pharmaceuticals
BELFA,Bel Fuse Inc.,$256.58M,n/a,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc.,$307.97M,n/a,Capital Goods,Electrical Products
BLPH,"Bellerophon Therapeutics, Inc.",$45.75M,2015,Health Care,Major Pharmaceuticals
BLCM,"Bellicum Pharmaceuticals, Inc.",$160M,2014,Health Care,Major Pharmaceuticals
BNFT,"Benefitfocus, Inc.",$1.33B,2013,Technology,Computer Software: Prepackaged Software
BNTC,Benitec Biopharma Limited,$26.39M,2015,Health Care,Major Pharmaceuticals
BNTCW,Benitec Biopharma Limited,n/a,2015,Health Care,Major Pharmaceuticals
BRY,Berry Petroleum Corporation,$1.05B,2018,Energy,Oil & Gas Production
BYSI,"BeyondSpring, Inc.",$365.01M,2017,Health Care,Major Pharmaceuticals
BGCP,"BGC Partners, Inc.",$1.93B,n/a,Finance,Investment Bankers/Brokers/Service
BGFV,Big 5 Sporting Goods Corporation,$62.21M,2002,Consumer Services,Other Specialty Stores
BRPA,Big Rock Partners Acquisition Corp.,$93.56M,2017,Finance,Business Services
BRPAR,Big Rock Partners Acquisition Corp.,n/a,2017,Finance,Business Services
BRPAU,Big Rock Partners Acquisition Corp.,n/a,2017,Finance,Business Services
BRPAW,Big Rock Partners Acquisition Corp.,n/a,2017,Finance,Business Services
BILI,Bilibili Inc.,$5.71B,2018,Technology,EDP Services
BASI,"Bioanalytical Systems, Inc.",$19.96M,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch
BIOC,"Biocept, Inc.",$19.76M,2014,Health Care,Medical Specialities
BCRX,"BioCryst Pharmaceuticals, Inc.",$939.81M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDSI,"BioDelivery Sciences International, Inc.",$353.35M,n/a,Health Care,Major Pharmaceuticals
BFRA,Biofrontera AG,$322.36M,2018,Health Care,Major Pharmaceuticals
BIIB,Biogen Inc.,$46.13B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BHTG,"BioHiTech Global, Inc.",$39.28M,n/a,Consumer Services,Other Consumer Services
BKYI,"BIO-key International, Inc.",$18.47M,n/a,Technology,Computer Communications Equipment
BIOL,"Biolase, Inc.",$44.58M,n/a,Health Care,Medical/Dental Instruments
BLFS,"BioLife Solutions, Inc.",$329.67M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLRX,BioLineRx Ltd.,$59.69M,n/a,Health Care,Major Pharmaceuticals
BMRN,BioMarin Pharmaceutical Inc.,$16.04B,1999,Health Care,Major Pharmaceuticals
BMRA,"Biomerica, Inc.",$24.71M,n/a,Health Care,Medical/Dental Instruments
BNGO,"Bionano Genomics, Inc.",$40.18M,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BNGOW,"Bionano Genomics, Inc.",n/a,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BVXV,BiondVax Pharmaceuticals Ltd.,$41.83M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVXVW,BiondVax Pharmaceuticals Ltd.,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BPTH,"Bio-Path Holdings, Inc.",$39.24M,n/a,Health Care,Major Pharmaceuticals
BIOS,"BioScrip, Inc.",$221.72M,n/a,Health Care,Medical/Nursing Services
BSGM,"BioSig Technologies, Inc.",$127.53M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BSTC,BioSpecifics Technologies Corp,$486.62M,n/a,Health Care,Major Pharmaceuticals
TECH,Bio-Techne Corp,$7.61B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,"BioTelemetry, Inc.",$2B,2008,Health Care,Medical Specialities
BTAI,"BioXcel Therapeutics, Inc.",$165.43M,2018,Health Care,Major Pharmaceuticals
BIQI,BIQI International Holdings Corporation,$14.78M,n/a,Consumer Non-Durables,Farming/Seeds/Milling
BCAC,Bison Capital Acquisition Corp.,$84.02M,2017,Health Care,Major Pharmaceuticals
BCACR,Bison Capital Acquisition Corp.,n/a,2017,Health Care,Major Pharmaceuticals
BCACU,Bison Capital Acquisition Corp.,n/a,2017,Health Care,Major Pharmaceuticals
BCACW,Bison Capital Acquisition Corp.,n/a,2017,Health Care,Major Pharmaceuticals
BJRI,"BJ&#39;s Restaurants, Inc.",$979.08M,n/a,Consumer Services,Restaurants
BRAC,Black Ridge Acquisition Corp.,$180.84M,2017,Consumer Services,Services-Misc. Amusement & Recreation
BRACR,Black Ridge Acquisition Corp.,n/a,2017,Consumer Services,Services-Misc. Amusement & Recreation
BRACU,Black Ridge Acquisition Corp.,n/a,2017,Consumer Services,Services-Misc. Amusement & Recreation
BRACW,Black Ridge Acquisition Corp.,n/a,2017,Consumer Services,Services-Misc. Amusement & Recreation
BLKB,"Blackbaud, Inc.",$4.02B,2004,Technology,Computer Software: Prepackaged Software
BL,"BlackLine, Inc.",$2.58B,2016,Technology,Computer Software: Prepackaged Software
BKCC,BlackRock Capital Investment Corporation,$416.46M,2007,n/a,n/a
TCPC,BlackRock TCP Capital Corp.,$840.35M,2012,n/a,n/a
BLNK,Blink Charging Co.,$80.51M,n/a,Consumer Durables,Electrical Products
BLNKW,Blink Charging Co.,n/a,n/a,Consumer Durables,Electrical Products
BLMN,"Bloomin&#39; Brands, Inc.",$1.75B,2012,Consumer Services,Restaurants
BCOR,"Blucora, Inc.",$1.69B,n/a,Finance,Finance: Consumer Services
BLBD,Blue Bird Corporation,$465.47M,2014,Capital Goods,Construction/Ag Equipment/Trucks
BLUE,"bluebird bio, Inc.",$8.52B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BKEP,"Blueknight Energy Partners L.P., L.L.C.",$48.86M,2011,Energy,Natural Gas Distribution
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",$160.44M,n/a,Energy,Natural Gas Distribution
BPMC,Blueprint Medicines Corporation,$3.92B,2015,Health Care,Major Pharmaceuticals
ITEQ,BlueStar Israel Technology ETF,n/a,n/a,n/a,n/a
BMCH,"BMC Stock Holdings, Inc.",$1.35B,2013,Consumer Services,RETAIL: Building Materials
WIFI,"Boingo Wireless, Inc.",$1.11B,2011,Consumer Services,Telecommunications Equipment
BOKF,BOK Financial Corporation,$6.27B,n/a,Finance,Major Banks
BOKFL,BOK Financial Corporation,n/a,n/a,Finance,Major Banks
BNSO,"Bonso Electronics International, Inc.",$13.51M,n/a,Capital Goods,Industrial Machinery/Components
BKNG,Booking Holdings Inc.,$82.51B,n/a,Miscellaneous,Business Services
BRQS,"Borqs Technologies, Inc. ",$147.13M,2015,Technology,EDP Services
BOMN,Boston Omaha Corporation,$554.25M,n/a,Finance,Real Estate
BPFH,"Boston Private Financial Holdings, Inc.",$966.67M,n/a,Finance,Major Banks
EPAY,"Bottomline Technologies, Inc.",$2.05B,1999,Technology,Computer Software: Prepackaged Software
BOXL,Boxlight Corporation,$36.7M,2017,Miscellaneous,Industrial Machinery/Components
BWMC,Boxwood Merger Corp.,$245.68M,2019,Finance,Business Services
BWMCU,Boxwood Merger Corp.,n/a,2018,Finance,Business Services
BWMCW,Boxwood Merger Corp.,n/a,2019,Finance,Business Services
BCLI,Brainstorm Cell Therapeutics Inc.,$85.43M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVNSC,Brandes Investment Trust,$50.02M,n/a,n/a,n/a
BDGE,"Bridge Bancorp, Inc.",$630.77M,n/a,Finance,Major Banks
BLIN          ,"Bridgeline Digital, Inc.",$3.07M,n/a,Technology,Computer Software: Prepackaged Software
BWB,"Bridgewater Bancshares, Inc.",$311.21M,2018,Finance,Major Banks
BRID,Bridgford Foods Corporation,$226.73M,n/a,Consumer Non-Durables,Specialty Foods
BCOV,Brightcove Inc.,$324.61M,2012,Technology,EDP Services
BHF,"Brighthouse Financial, Inc.",$4.66B,n/a,Finance,Life Insurance
BHFAL,"Brighthouse Financial, Inc.",n/a,n/a,Finance,Life Insurance
BHFAP,"Brighthouse Financial, Inc.",n/a,n/a,Finance,Life Insurance
AVGO,Broadcom Inc.,$125.49B,2009,Technology,Semiconductors
BVSN,"BroadVision, Inc.",$6.73M,1996,Technology,Computer Software: Prepackaged Software
BYFC,Broadway Financial Corporation,$37.93M,n/a,Finance,Savings Institutions
BWEN,"Broadwind Energy, Inc.",$26.9M,n/a,Capital Goods,Metal Fabrications
BPY,Brookfield Property Partners L.P.,$8.64B,n/a,Finance,Real Estate
BPYPP,Brookfield Property Partners L.P.,$160.83M,n/a,Finance,Real Estate
BPR,Brookfield Property REIT Inc.,$15.56B,n/a,Consumer Services,Real Estate Investment Trusts
BPRAP,Brookfield Property REIT Inc.,$252.9M,n/a,Consumer Services,Real Estate Investment Trusts
BRKL,"Brookline Bancorp, Inc.",$1.21B,n/a,Finance,Savings Institutions
BRKS,"Brooks Automation, Inc.",$2.22B,1995,Technology,Industrial Machinery/Components
DOOO,BRP Inc.,$1.32B,n/a,Capital Goods,Industrial Specialties
BRKR,Bruker Corporation,$6.21B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BMTC,Bryn Mawr Bank Corporation,$763.12M,n/a,Finance,Major Banks
BSQR,BSQUARE Corporation,$26.07M,1999,Miscellaneous,Business Services
BLDR,"Builders FirstSource, Inc.",$1.66B,2005,Consumer Services,RETAIL: Building Materials
BFST,"Business First Bancshares, Inc.",$331.56M,n/a,Finance,Major Banks
CFFI,C&F Financial Corporation,$182.96M,n/a,Finance,Major Banks
CHRW,"C.H. Robinson Worldwide, Inc.",$12.47B,1997,Transportation,Oil Refining/Marketing
CCMP,Cabot Microelectronics Corporation,$3.56B,2000,Technology,Semiconductors
CDNS,"Cadence Design Systems, Inc.",$18.27B,n/a,Technology,Computer Software: Prepackaged Software
CDZI,"Cadiz, Inc.",$246.4M,n/a,Public Utilities,Water Supply
CZR,Caesars Entertainment Corporation,$6.35B,2012,Consumer Services,Hotels/Resorts
CSTE,Caesarstone Ltd.,$514.84M,2012,Capital Goods,Building Materials
CLBS,"Caladrius Biosciences, Inc.",$33.71M,n/a,Health Care,Hospital/Nursing Management
CHY,Calamos Convertible and High Income Fund,$803.31M,2003,n/a,n/a
CHI,Calamos Convertible Opportunities and Income Fund,$736.37M,2002,n/a,n/a
CCD,Calamos Dynamic Convertible & Income Fund,$487.13M,n/a,n/a,n/a
CHW,Calamos Global Dynamic Income Fund,$485.61M,2007,n/a,n/a
CGO,Calamos Global Total Return Fund,$107.25M,2005,n/a,n/a
CSQ,Calamos Strategic Total Return Fund,$1.97B,2004,n/a,n/a
CAMP,CalAmp Corp.,$443.31M,1983,Technology,Radio And Television Broadcasting And Communications Equipment
CVGW,"Calavo Growers, Inc.",$1.61B,n/a,Consumer Non-Durables,Farming/Seeds/Milling
CALA,"Calithera Biosciences, Inc.",$247.86M,2014,Health Care,Major Pharmaceuticals
CALM,"Cal-Maine Foods, Inc.",$1.83B,1996,Consumer Non-Durables,Farming/Seeds/Milling
CLMT,"Calumet Specialty Products Partners, L.P.",$294.38M,2006,Energy,Integrated oil Companies
CRUSC,Calvert Management Series,$99.98M,n/a,n/a,n/a
CLXT,"Calyxt, Inc.",$549.5M,2017,Basic Industries,Agricultural Chemicals
CATC,Cambridge Bancorp,$340.94M,n/a,Finance,Major Banks
CAC,Camden National Corporation,$668.02M,n/a,Finance,Major Banks
CAMT,Camtek Ltd.,$388.12M,2000,Capital Goods,Electronic Components
CSIQ,Canadian Solar Inc.,$1.1B,2006,Technology,Semiconductors
CGIX,"Cancer Genetics, Inc.",$14.22M,n/a,Health Care,Medical Specialities
CPHC,Canterbury Park Holding Corporation,$66.01M,n/a,Consumer Services,Services-Misc. Amusement & Recreation
CBNK,"Capital Bancorp, Inc.",$159.87M,2018,Finance,Major Banks
CCBG,Capital City Bank Group,$390.95M,n/a,Finance,Major Banks
CPLP,Capital Product Partners L.P.,$203.41M,2007,Transportation,Marine Transportation
CSWC,Capital Southwest Corporation,$367.24M,n/a,Consumer Non-Durables,Textiles
CSWCL,Capital Southwest Corporation,n/a,n/a,Consumer Non-Durables,Textiles
CPTA,Capitala Finance Corp.,$136.62M,2013,n/a,n/a
CPTAG,Capitala Finance Corp.,n/a,n/a,n/a,n/a
CPTAL,Capitala Finance Corp.,n/a,n/a,n/a,n/a
CFFN,"Capitol Federal Financial, Inc.",$1.9B,n/a,Finance,Savings Institutions
CAPR,"Capricor Therapeutics, Inc.",$19.36M,n/a,Health Care,Major Pharmaceuticals
CSTR,"CapStar Financial Holdings, Inc.",$281.84M,2016,Finance,Major Banks
CPST,Capstone Turbine Corporation,$66.76M,2000,Energy,Industrial Machinery/Components
CARA,"Cara Therapeutics, Inc.",$740.73M,2014,Health Care,Major Pharmaceuticals
CBLK,"Carbon Black, Inc.",$937.19M,2018,Technology,Computer Software: Prepackaged Software
CARB,"Carbonite, Inc.",$872.52M,2011,Technology,EDP Services
CSII,"Cardiovascular Systems, Inc.",$1.23B,1981,Health Care,Medical/Dental Instruments
CDLX,"Cardlytics, Inc.",$348.56M,2018,Technology,"Computer Software: Programming, Data Processing"
CATM,Cardtronics plc,$1.62B,2007,Miscellaneous,Business Services
CDNA,"CareDx, Inc.",$1.19B,2014,Health Care,Medical Specialities
CECO,Career Education Corporation,$1.23B,1998,Consumer Services,Other Consumer Services
CTRE,"CareTrust REIT, Inc.",$2.16B,n/a,Consumer Services,Real Estate Investment Trusts
CARG,"CarGurus, Inc.",$4.55B,2017,Technology,EDP Services
CARO,Carolina Financial Corporation,$812.62M,n/a,Finance,Major Banks
CART,"Carolina Trust BancShares, Inc.",$79.25M,n/a,Finance,Major Banks
CRZO,"Carrizo Oil & Gas, Inc.",$1.2B,1997,Energy,Oil & Gas Production
TAST,"Carrols Restaurant Group, Inc.",$366.71M,2006,Consumer Services,Restaurants
CARE,Carter Bank & Trust,$498.14M,n/a,n/a,n/a
CARV,"Carver Bancorp, Inc.",$13.43M,n/a,Finance,Savings Institutions
CASM,"CAS Medical Systems, Inc.",$71.59M,n/a,Health Care,Medical/Dental Instruments
CASA,"Casa Systems, Inc.",$735.68M,2017,Technology,Radio And Television Broadcasting And Communications Equipment
CWST,"Casella Waste Systems, Inc.",$1.52B,1997,Public Utilities,Environmental Services
CASY,"Caseys General Stores, Inc.",$4.85B,1983,Consumer Durables,Automotive Aftermarket
CASI,"CASI Pharmaceuticals, Inc.",$307.25M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CASS,"Cass Information Systems, Inc",$697.07M,n/a,Miscellaneous,Business Services
SAVA,"Cassava Sciences, Inc.",$19.8M,n/a,Health Care,Major Pharmaceuticals
CTRM,Castor Maritime Inc.,n/a,n/a,Transportation,Marine Transportation
CATB,"Catabasis Pharmaceuticals, Inc.",$103.58M,2015,Health Care,Major Pharmaceuticals
CBIO,"Catalyst Biosciences, Inc. ",$112.16M,n/a,Health Care,Major Pharmaceuticals
CPRX,"Catalyst Pharmaceuticals, Inc.",$553.76M,2006,Health Care,Major Pharmaceuticals
CATS,"Catasys, Inc.",$202.4M,n/a,Health Care,Hospital/Nursing Management
CATY,Cathay General Bancorp,$2.91B,n/a,Finance,Major Banks
CGVIC,Causeway ETMF Trust,$50.54M,n/a,n/a,n/a
CIVEC,Causeway ETMF Trust,$50.58M,n/a,n/a,n/a
CVCO,"Cavco Industries, Inc.",$1.15B,n/a,Basic Industries,Homebuilding
CBFV,"CB Financial Services, Inc.",$124.86M,n/a,Finance,Major Banks
CBAT,"CBAK Energy Technology, Inc.",$27.18M,n/a,Miscellaneous,Industrial Machinery/Components
CBMB,"CBM Bancorp, Inc.",$55.21M,2018,Finance,Savings Institutions
CBOE,"Cboe Global Markets, Inc.",$10.75B,2010,n/a,n/a
CBTX,"CBTX, Inc.",$827.46M,2017,Finance,Major Banks
CDK,"CDK Global, Inc.",$7.44B,n/a,Miscellaneous,Business Services
CDW,CDW Corporation,$15.74B,2013,Consumer Services,Catalog/Specialty Distribution
CECE,CECO Environmental Corp.,$265.5M,n/a,Capital Goods,Pollution Control Equipment
CELC,Celcuity Inc.,$241.65M,2017,Health Care,Medical Specialities
CELG,Celgene Corporation,$66.12B,1987,Health Care,Major Pharmaceuticals
CELGZ,Celgene Corporation,n/a,n/a,Health Care,Major Pharmaceuticals
CLDX,"Celldex Therapeutics, Inc.",$54.11M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
